Date,ShortWave,LongWave,AirTemp,RelHum,WindSpeed,Rain,Snow
2010-01-02 01:00:00,0.0,139.117398254,-19.03999939,89.1217745822,4.1681299057,0.0,0
2010-01-02 02:00:00,0.0,139.117398254,-19.97000732,89.72083549839999,4.0071437239,0.0,0
2010-01-02 03:00:00,0.0,139.117398254,-20.9,89.8469644986,3.8557409741999997,0.0,0
2010-01-02 04:00:00,0.0,133.830901164,-21.82999268,89.43448880340001,3.72044707515,0.0,0
2010-01-02 05:00:00,0.0,133.830901164,-22.28999939,89.0122312085,3.8543633137499995,0.0,0
2010-01-02 06:00:00,0.0,133.830901164,-22.76000061,88.4958363928,3.9974408021999994,0.0,0
2010-01-02 07:00:00,0.0,133.811496993,-23.22000732,87.65510944,4.1368549819,0.0,0
2010-01-02 08:00:00,0.0,133.811496993,-23.0499939,85.9899990079,3.99667244725,0.0,0
2010-01-02 09:00:00,56.946800228,133.811496993,-22.87000122,84.2242619327,3.8630139345999996,0.0,0
2010-01-02 10:00:00,194.3472038,137.448996993,-22.70000305,82.59713138069999,3.7230000331499995,0.0,0
2010-01-02 11:00:00,295.44240418,137.448996993,-21.34999695,84.17626839260001,3.3847722194,0.0,0
2010-01-02 12:00:00,376.91629790999997,137.448996993,-20.0000061,84.5111589876,3.0466069078499998,0.0,0
2010-01-02 13:00:00,413.676554845,144.132296411,-18.65,83.8986812605,2.7085273604499998,0.0,0
2010-01-02 14:00:00,376.82604677,144.132296411,-17.94000854,84.0896619241,2.8211806391,0.0,0
2010-01-02 15:00:00,313.613995345,144.132296411,-17.22998657,84.02310869040001,2.92870342655,0.0,0
2010-01-02 16:00:00,196.77920152,143.268996993,-16.51999512,83.730260759,3.04396141715,0.0,0
2010-01-02 17:00:00,67.548796466,143.268996993,-17.97000732,86.57560766060001,3.0022692019,0.0,0
2010-01-02 18:00:00,0.0,143.268996993,-19.40999451,88.85235398020001,2.9685572346,0.0,0
2010-01-02 19:00:00,0.0,138.089200582,-20.86000671,90.537920511,2.93304204925,0.0,0
2010-01-02 20:00:00,0.0,138.089200582,-21.5499939,90.59961187690001,2.94160182635,0.0,0
2010-01-02 21:00:00,0.0,138.089200582,-22.2500061,90.3937089235,2.9576214644,0.0,0
2010-01-02 22:00:00,0.0,134.994898254,-22.93999329,89.8001001166,2.98024111615,0.0,0
2010-01-02 23:00:00,0.0,134.994898254,-23.37000122,89.9019557145,2.87904180085,0.0,0
2010-01-03 00:00:00,0.0,134.994898254,-23.81000366,89.94079489270001,2.778030979,0.0,0
2010-01-03 01:00:00,0.0,134.90760174599998,-24.23999634,89.77810921490001,2.68029144335,0.0,0
2010-01-03 02:00:00,0.0,134.90760174599998,-24.37999573,90.05280490010001,2.6960011271999997,0.0,0
2010-01-03 03:00:00,0.0,134.90760174599998,-24.51000061,90.2236336343,2.7562159992999997,0.0,0
2010-01-03 04:00:00,0.0,136.391700582,-24.65,90.44963913890001,2.83870733905,0.0,0
2010-01-03 05:00:00,0.0,136.391700582,-24.73000183,90.1373067078,2.7762878466,0.0,0
2010-01-03 06:00:00,0.0,136.391700582,-24.81000366,89.78148803719999,2.7182197787,0.0,0
2010-01-03 07:00:00,0.0,143.230203589,-24.9,89.4951592848,2.6823393084,0.0,0
2010-01-03 08:00:00,0.0,143.230203589,-24.0499939,88.2820321034,2.9156858882,0.0,0
2010-01-03 09:00:00,56.042400551,143.230203589,-23.20999756,86.9099880657,3.1618401269,0.0,0
2010-01-03 10:00:00,191.73280484499998,152.096003007,-22.36000671,85.22633556330001,3.3971300022,0.0,0
2010-01-03 11:00:00,291.62721254,152.096003007,-20.32999268,88.311665327,3.5814164554000003,0.0,0
2010-01-03 12:00:00,372.25463565499996,152.096003007,-18.31000366,88.54900321090001,3.7666605509,0.0,0
2010-01-03 13:00:00,408.54276273,159.720203589,-16.28000488,86.727134339,3.9458772539,0.0,0
2010-01-03 14:00:00,372.54153746,159.720203589,-15.42999878,87.9535807182,4.06471570035,0.0,0
2010-01-03 15:00:00,310.59871368,159.720203589,-14.56995239,88.5817716618,4.17561160315,0.0,0
2010-01-03 16:00:00,194.77280199499998,158.750203589,-13.72000732,88.8366649378,4.2901429959,0.0,0
2010-01-03 17:00:00,68.2784015675,158.750203589,-15.15,90.91870365209999,4.03670357975,0.0,0
2010-01-03 18:00:00,0.0,158.750203589,-16.57996216,92.3036618813,3.78153531715,0.0,0
2010-01-03 19:00:00,0.0,154.61799408299999,-18.01999512,92.8278035433,3.5227449512499995,0.0,0
2010-01-03 20:00:00,0.0,154.61799408299999,-18.47000732,92.15006801349999,3.71485016345,0.0,0
2010-01-03 21:00:00,0.0,154.61799408299999,-18.92999878,91.3707897483,3.90952878295,0.0,0
2010-01-03 22:00:00,0.0,152.998095829,-19.39000549,90.36497766059999,4.1009130498,0.0,0
2010-01-03 23:00:00,0.0,152.998095829,-19.78999939,90.38289844520001,4.0369363191000005,0.0,0
2010-01-04 00:00:00,0.0,152.998095829,-20.18999329,90.34498514430001,3.9698275925499997,0.0,0
2010-01-04 01:00:00,0.0,151.232703589,-20.57999268,90.0728391417,3.8983506326999997,0.0,0
2010-01-04 02:00:00,0.0,151.232703589,-20.97000732,90.3089269867,3.7416224137,0.0,0
2010-01-04 03:00:00,0.0,151.232703589,-21.36000671,90.45392027209999,3.60696575965,0.0,0
2010-01-04 04:00:00,0.0,153.32790708099998,-21.7500061,90.5270997739,3.4850103410999997,0.0,0
2010-01-04 05:00:00,0.0,153.32790708099998,-21.87000122,89.9686653434,3.4703013095499995,0.0,0
2010-01-04 06:00:00,0.0,153.32790708099998,-21.98000183,89.3001877832,3.4625164935999995,0.0,0
2010-01-04 07:00:00,0.0,160.961802328,-22.09999695,88.7164738876,3.44999493365,0.0,0
2010-01-04 08:00:00,0.0,160.961802328,-21.53999939,87.713786171,4.01583401425,0.0,0
2010-01-04 09:00:00,53.496400256499996,160.961802328,-20.98000183,86.6364479169,4.5767982233,0.0,0
2010-01-04 10:00:00,178.99520038,180.284200582,-20.42000427,85.4829521426,5.14424167805,0.0,0
2010-01-04 11:00:00,272.338397245,180.284200582,-18.7999939,88.20071466430001,5.1791305111499994,0.0,0
2010-01-04 12:00:00,347.81115417999996,180.293895247,-17.179968260000003,88.965590079,5.2155172202,0.0,0
2010-01-04 13:00:00,379.20009002499995,198.36499999999998,-15.56000366,88.2660396951,5.25337136925,0.0,0
2010-01-04 14:00:00,346.122996485,198.36499999999998,-14.88001099,88.2994154958,5.20875262695,0.0,0
2010-01-04 15:00:00,289.09261320499996,198.36499999999998,-14.19998779,88.0945842677,5.17064153395,0.0,0
2010-01-04 16:00:00,187.23359753,185.706496993,-13.51999512,87.6937582124,5.1332399895,0.0,0
2010-01-04 17:00:00,67.016798784,185.706496993,-14.4,88.6632778381,5.04875678525,0.0,0
2010-01-04 18:00:00,0.0,185.706496993,-15.28000488,89.35851916550001,4.97069795155,0.0,0
2010-01-04 19:00:00,0.0,197.812092919,-16.15994873,89.71901450989999,4.88708613925,0.0,0
2010-01-04 20:00:00,0.0,197.812092919,-16.5499939,89.5037849992,4.87022549845,0.0,0
2010-01-04 21:00:00,0.0,197.812092919,-16.94000854,89.2195953096,4.84820504995,0.0,0
2010-01-04 22:00:00,0.0,196.686904171,-17.32999268,88.7991158449,4.8332721947,0.0,0
2010-01-04 23:00:00,0.0,196.686904171,-17.43994751,88.9312879684,4.79226655505,0.0,0
2010-01-05 00:00:00,0.0,196.686904171,-17.54001465,88.99613897260001,4.75134800385,0.0,0
2010-01-05 01:00:00,0.0,194.931206499,-17.65,89.1208790384,4.71612151675,0.0,0
2010-01-05 02:00:00,0.0,194.931206499,-17.97000732,89.49023598779999,4.33485002005,0.0,0
2010-01-05 03:00:00,0.0,194.931206499,-18.29001465,89.812753955,3.96012432575,0.0,0
2010-01-05 04:00:00,0.0,187.200305335,-18.60999146,90.1166197964,3.5851060146999996,0.0,0
2010-01-05 05:00:00,0.0,187.200305335,-18.90999451,90.1967983954,3.5221810094,0.0,0
2010-01-05 06:00:00,0.0,187.200305335,-19.20999756,90.2246951729,3.4673332616999994,0.0,0
2010-01-05 07:00:00,0.0,214.437907081,-19.51000061,90.2186444997,3.4156148348999995,0.0,0
2010-01-05 08:00:00,0.0,214.437907081,-18.81999817,88.6965509993,3.5823744206999995,0.0,0
2010-01-05 09:00:00,47.758399392,214.437907081,-18.13999023,87.15173036350001,3.7448746769,0.0,0
2010-01-05 10:00:00,160.98319401499998,235.20559582899998,-17.44998779,85.48071661,3.9202788663999995,0.0,0
2010-01-05 11:00:00,244.97840883499998,235.20559582899998,-16.15,87.3781143107,3.81090188725,0.0,0
2010-01-05 12:00:00,312.98130949999995,235.20559582899998,-14.85999146,88.172909907,3.6964054991999995,0.0,0
2010-01-05 13:00:00,371.66279905,216.73680232799998,-13.56000366,87.9466816237,3.5888224204,0.0,0
2010-01-05 14:00:00,339.605053705,216.73680232799998,-12.82999268,88.9345432113,3.6366989202999997,0.0,0
2010-01-05 15:00:00,284.15544278,216.73680232799998,-12.10001221,89.5632611853,3.6786836622,0.0,0
2010-01-05 16:00:00,190.015206175,181.89440417100002,-11.359991455,89.7918254365,3.72662725855,0.0,0
2010-01-05 17:00:00,69.41839867,181.89440417100002,-13.03000488,92.2379418867,3.57841912505,0.0,0
2010-01-05 18:00:00,0.0,181.89440417100002,-14.69000854,93.67799417730001,3.4327584636500004,0.0,0
2010-01-05 19:00:00,0.0,175.036496993,-16.35999146,93.88669151040001,3.2834434253,0.0,0
2010-01-05 20:00:00,0.0,175.036496993,-16.85001221,93.4130192304,3.22339449955,0.0,0
2010-01-05 21:00:00,0.0,175.036496993,-17.35001221,92.8415635502,3.16844838815,0.0,0
2010-01-05 22:00:00,0.0,180.875901164,-17.84000244,92.00184891229999,3.1256430333,0.0,0
2010-01-05 23:00:00,0.0,180.875901164,-18.15,92.3384641496,3.03873524995,0.0,0
2010-01-06 00:00:00,0.0,180.875901164,-18.45999756,92.6281587566,2.953722545,0.0,0
2010-01-06 01:00:00,0.0,175.84159883599997,-18.76999512,92.8787138271,2.862872709,0.0,0
2010-01-06 02:00:00,0.0,175.84159883599997,-19.0499939,92.4807371432,2.80744595235,0.0,0
2010-01-06 03:00:00,0.0,175.84159883599997,-19.31999817,91.93676588,2.7587836028,0.0,0
2010-01-06 04:00:00,0.0,168.944898254,-19.59999695,91.4000950405,2.7290824828999996,0.0,0
2010-01-06 05:00:00,0.0,168.944898254,-19.93999329,91.72392075750001,2.6563145065000002,0.0,0
2010-01-06 06:00:00,0.0,168.944898254,-20.28000488,92.0176220645,2.5891954057,0.0,0
2010-01-06 07:00:00,0.0,168.547194665,-20.62000122,92.23158378939999,2.5221521419,0.0,0
2010-01-06 08:00:00,0.0,168.547194665,-19.64000549,90.26206878469999,2.5484411969,0.0,0
2010-01-06 09:00:00,54.370398517999995,168.547194665,-18.65,88.0370326984,2.5779534332,0.0,0
2010-01-06 10:00:00,182.855995915,187.68530533499998,-17.6699585,85.693928052,2.6167026382,0.0,0
2010-01-06 11:00:00,278.251196295,187.68530533499998,-15.87000122,90.32437913940001,2.3035627827,0.0,0
2010-01-06 12:00:00,355.621112065,187.68530533499998,-14.06995239,92.2130236941,1.9923027974,0.0,0
2010-01-06 13:00:00,387.44515531999997,190.711700582,-12.2699646,92.1001991833,1.6884859442,0.0,0
2010-01-06 14:00:00,354.387051425,190.711700582,-11.4,91.8497600084,1.55737996625,0.0,0
2010-01-06 15:00:00,297.06689601,190.711700582,-10.530004883,91.2562007651,1.45769421365,0.0,0
2010-01-06 16:00:00,195.107206745,188.597092919,-9.65,90.3220349624,1.39658904815,0.0,0
2010-01-06 17:00:00,72.74719658,188.597092919,-10.609991455,90.8692744053,1.0087820697499998,0.0,0
2010-01-06 18:00:00,0.0,188.597092919,-11.56000366,90.9411945364,0.6974663015,0.0,0
2010-01-06 19:00:00,0.0,199.684200582,-12.50998535,90.53349530140001,0.6021216467999999,0.0,0
2010-01-06 20:00:00,0.0,199.684200582,-12.72998657,90.9241121821,0.22440643535,0.0,0
2010-01-06 21:00:00,0.0,199.684200582,-12.94998779,91.3209530129,0.5887132146999999,0.0,0
2010-01-06 22:00:00,0.0,235.29290708099998,-13.16998901,91.69968007829999,1.1115517218,0.0,0
2010-01-06 23:00:00,0.0,235.29290708099998,-12.94000854,93.0264826947,1.1936675426,0.0,0
2010-01-07 00:00:00,0.0,235.29290708099998,-12.72000732,94.33934204660001,1.3136556489,0.0,0
2010-01-07 01:00:00,0.0,251.666511834,-12.48996582,95.504792794,1.45392241855,0.0,0
2010-01-07 02:00:00,0.0,251.666511834,-12.40994873,96.2705979794,1.34568722145,0.0129456,0
2010-01-07 03:00:00,0.0,251.666511834,-12.32999268,97.0258357974,1.2747166431499999,0.0124032,0
2010-01-07 04:00:00,0.0,253.034185838,-12.2500061,97.7579031783,1.2392813323,0.0123984,0
2010-01-07 05:00:00,0.0,253.034185838,-12.13999023,97.6617539967,1.22139998005,0.018696,0
2010-01-07 06:00:00,0.0,253.034185838,-12.03000488,97.5543829445,1.22400004845,0.0197856,0
2010-01-07 07:00:00,0.0,257.185843844,-11.91998901,97.4426802273,1.2550099923999998,0.024796801,0
2010-01-07 08:00:00,0.0,257.185843844,-11.359991455,95.8990079076,1.61155156955,0.0274656,0
2010-01-07 09:00:00,45.334001158999996,257.185814162,-10.790014648,94.2631326144,1.9731720088999998,0.021263999,0
2010-01-07 10:00:00,153.535197435,261.667239091,-10.220007324,92.59005243370001,2.3290155193,0.025089601,0
2010-01-07 11:00:00,233.57839429999999,261.66720950599995,-8.889990233999999,93.7860793594,3.00742682425,0.0201216,0
2010-01-07 12:00:00,298.596411115,261.66720950599995,-7.560003662,93.9529875016,3.68709969325,0.0155232,0
2010-01-07 13:00:00,331.58705142499997,268.47662842100004,-6.229986572,93.318003296,4.37198403295,0.0126576,0
2010-01-07 14:00:00,303.604814155,268.476598836,-5.429968262,92.0969681042,4.97618940715,0.0175848,0
2010-01-07 15:00:00,254.96288907499996,268.476598836,-4.630010986,90.7276866501,5.582746504399999,0.0119496,0
2010-01-07 16:00:00,170.27039487,261.308314162,-3.829992676,89.2427044514,6.188560294499999,0.0110496,0
2010-01-07 17:00:00,64.782401273,261.308314162,-4.329992676,90.4009024332,6.16308603335,0.0105744,0
2010-01-07 18:00:00,0.0,261.308343844,-4.840002441,91.5953797548,6.1581429731,0.0,0
2010-01-07 19:00:00,0.0,267.555087002,-5.349951172,92.7538600699,6.154898086199999,0.0,0
2010-01-07 20:00:00,0.0,267.555087002,-5.600012207,92.0630639547,6.6576707181,0.0,0
2010-01-07 21:00:00,0.0,267.555087002,-5.850012207,91.3202368539,7.17400467925,0.0,0
2010-01-07 22:00:00,0.0,262.753604753,-6.100012207,90.5103188903,7.6860729732,0.0,0
2010-01-07 23:00:00,0.0,262.753604753,-6.620001221,90.3465024991,7.436018229,0.0,0
2010-01-08 00:00:00,0.0,262.753604753,-7.139990234,90.0346917321,7.189216031049999,0.0,0
2010-01-08 01:00:00,0.0,254.41159883599997,-7.660009766,89.5458930369,6.95448026735,0.0,0
2010-01-08 02:00:00,0.0,254.41159883599997,-7.979986572,88.92308143310001,6.907242629149999,0.0,0
2010-01-08 03:00:00,0.0,254.41159883599997,-8.289953613,88.1505486894,6.876730986649999,0.0,0
2010-01-08 04:00:00,0.0,250.793488166,-8.609991455,87.3576017371,6.8714339642999995,0.0,0
2010-01-08 05:00:00,0.0,250.793488166,-9.259985352000001,88.3958462897,6.5030554265500005,0.0,0
2010-01-08 06:00:00,0.0,250.793488166,-9.910009766,89.3279556665,6.14196617855,0.0,0
2010-01-08 07:00:00,0.0,237.49479641099998,-10.560003662,90.1418023076,5.784460645299999,0.0,0
2010-01-08 08:00:00,0.0,237.49479641099998,-10.910009766,89.8193714681,5.6572208337,0.0,0
2010-01-08 09:00:00,49.643200494,237.49479641099998,-11.250006104,89.34052069830001,5.547655149450001,0.0,0
2010-01-08 10:00:00,178.26559525,195.542296411,-11.59000244,88.7757091567,5.45117121935,0.0,0
2010-01-08 11:00:00,271.09198613,195.542296411,-11.350012207,88.7316703222,5.4472864974999995,0.0,0
2010-01-08 12:00:00,346.63884582,195.542296411,-11.109991455,88.6602532946,5.44730621155,0.0,0
2010-01-08 13:00:00,405.99294277999996,180.381206499,-10.859960937,88.4925373543,5.44364445745,0.0,0
2010-01-08 14:00:00,372.08839724499995,180.381206499,-10.780004883,88.1907786869,5.24962227425,0.0,0
2010-01-08 15:00:00,313.07344515499994,180.381206499,-10.699987793,87.9056456512,5.05219005595,0.0,0
2010-01-08 16:00:00,207.05439600999998,166.966104753,-10.620001221,87.5996635821,4.8626688276,0.0,0
2010-01-08 17:00:00,80.34719657999999,166.95639524700002,-12.48999634,90.9724488873,4.34477217205,0.0,0
2010-01-08 18:00:00,0.0,166.95639524700002,-14.35001221,93.3454342251,3.8359964100499995,0.0,0
2010-01-08 19:00:00,0.0,156.95569767199999,-16.22000732,94.4366326021,3.3405108307,0.0,0
2010-01-08 20:00:00,0.0,156.95569767199999,-17.12000122,94.1567229127,3.3546582953,0.0,0
2010-01-08 21:00:00,0.0,156.95569767199999,-18.01999512,93.3697857426,3.3647655518,0.0,0
2010-01-08 22:00:00,0.0,153.056293501,-18.92999878,91.9859621202,3.38064991745,0.0,0
2010-01-08 23:00:00,0.0,153.056293501,-19.78000488,92.3164010655,3.28611573605,0.0,0
2010-01-09 00:00:00,0.0,153.056293501,-20.64000549,92.3563066233,3.19855374595,0.0,0
2010-01-09 01:00:00,0.0,150.57309582899998,-21.48999634,91.83288659990001,3.12149122615,0.0,0
2010-01-09 02:00:00,0.0,150.57309582899998,-21.95999756,91.4258482232,3.0927154562,0.0,0
2010-01-09 03:00:00,0.0,150.57309582899998,-22.42999878,90.8679326346,3.0699244045,0.0,0
2010-01-09 04:00:00,0.0,147.575799418,-22.9,90.08760987730001,3.035345104,0.0,0
2010-01-09 05:00:00,0.0,147.575799418,-23.2999939,89.6778404762,3.0065618769999998,0.0,0
2010-01-09 06:00:00,0.0,147.575799418,-23.70999756,89.2911407061,2.977912899,0.0,0
2010-01-09 07:00:00,0.0,149.661293501,-24.11000671,88.6042700342,2.94940208255,0.0,0
2010-01-09 08:00:00,0.0,149.661293501,-23.22000732,87.9953946085,2.9548964222,0.0,0
2010-01-09 09:00:00,58.2615991545,149.661293501,-22.34000244,87.1085861767,2.9548964222,0.0,0
2010-01-09 10:00:00,196.53600465499997,156.247601746,-21.45000305,85.9176332473,2.9548964222,0.0,0
2010-01-09 11:00:00,298.72559809999996,156.247601746,-19.39000549,90.094183842,2.5374173089,0.0,0
2010-01-09 12:00:00,382.01115417999995,156.247601746,-17.32001343,90.89840533910001,2.1304330334,0.0,0
2010-01-09 13:00:00,422.49730836000003,161.09760174599998,-15.25998535,89.51003236119999,1.7361028966,0.0,0
2010-01-09 14:00:00,387.599043255,161.107296411,-14.42999878,89.60432869639999,1.78240762835,0.0,0
2010-01-09 15:00:00,326.7306519,161.107296411,-13.59995117,89.3525498932,1.83981323855,0.0,0
2010-01-09 16:00:00,212.571994775,158.03239825400001,-12.76999512,88.81187597930001,1.8935169057999999,0.0,0
2010-01-09 17:00:00,84.116798784,158.03239825400001,-14.7500061,91.1032414906,2.134228059,0.0,0
2010-01-09 18:00:00,0.0,158.03239825400001,-16.72998657,91.78309460770001,2.4187988959999998,0.0,0
2010-01-09 19:00:00,0.0,151.281206499,-18.70999756,90.1586994267,2.73356620825,0.0,0
2010-01-09 20:00:00,0.0,151.281206499,-19.51999512,90.4720470155,2.70425606285,0.0,0
2010-01-09 21:00:00,0.0,151.281206499,-20.31999817,90.3113213762,2.67615054255,0.0,0
2010-01-09 22:00:00,0.0,153.82260174599998,-21.12999573,89.8142162254,2.6479238624,0.0,0
2010-01-09 23:00:00,0.0,153.82260174599998,-21.48999634,89.6907253539,2.6805340767,0.0,0
2010-01-10 00:00:00,0.0,153.82260174599998,-21.84999695,89.5131585451,2.7336190842,0.0,0
2010-01-10 01:00:00,0.0,163.997907081,-22.22000732,89.3140267911,2.8222688362999997,0.0,0
2010-01-10 02:00:00,0.0,163.98819767199998,-22.23999634,89.8808323303,2.80253903325,0.0,0
2010-01-10 03:00:00,0.0,163.98819767199998,-22.26999512,90.50025853010001,2.85802300935,0.0,0
2010-01-10 04:00:00,0.0,156.625901164,-22.2999939,91.1364513068,2.9770152046500002,0.0,0
2010-01-10 05:00:00,0.0,156.625901164,-22.70999756,91.08537178370001,2.98271287875,0.0,0
2010-01-10 06:00:00,0.0,156.625901164,-23.12000122,90.90965399999999,3.0158234804,0.0,0
2010-01-10 07:00:00,0.0,168.36290708099997,-23.53000488,90.6296335032,3.0861086798999997,0.0,0
2010-01-10 08:00:00,0.0,168.36290708099997,-22.20000305,89.8201257268,3.6716261810499997,0.0,0
2010-01-10 09:00:00,55.2139989835,168.36290708099997,-20.87000122,88.2349128685,4.2603998163,0.0,0
2010-01-10 10:00:00,179.29919277999997,199.567805335,-19.53999939,86.02326056100001,4.84945676165,0.0,0
2010-01-10 11:00:00,272.30801386999997,199.567805335,-17.54001465,88.9162576625,5.4185548332,0.0,0
2010-01-10 12:00:00,348.26145323,199.5775,-15.5499939,89.168087358,5.9900879856,0.0,0
2010-01-10 13:00:00,374.48430019,218.133604753,-13.5499939,87.4549897615,6.5648729779,0.0,0
2010-01-10 14:00:00,343.89049069,218.133604753,-12.78000488,88.3168391612,6.774073452150001,0.0,0
2010-01-10 15:00:00,290.41309809999996,218.133604753,-12.00998535,88.787092727,6.975828411749999,0.0,0
2010-01-10 16:00:00,191.97600171,224.981802328,-11.249975586,88.9802479781,7.1814186878,0.0,0
2010-01-10 17:00:00,77.42879790999999,224.981802328,-11.350012207,90.41737915780001,7.0672990682000005,0.0,0
2010-01-10 18:00:00,0.0,224.981802328,-11.459997559,91.93848422900001,6.9595642457,0.0,0
2010-01-10 19:00:00,0.0,242.034404171,-11.57001343,93.4854125229,6.8752180181,0.0,0
2010-01-10 20:00:00,0.0,242.034404171,-11.60999146,93.3193160207,6.1698349517499995,0.0,0
2010-01-10 21:00:00,0.0,242.034404171,-11.65,93.1525926811,5.5395811753999995,0.0,0
2010-01-10 22:00:00,0.0,261.20159883599996,-11.69000854,92.9780269318,5.0051215193,0.0,0
2010-01-10 23:00:00,0.0,261.20159883599996,-11.69000854,93.0361320025,4.3301807856,0.0,0
2010-01-11 00:00:00,0.0,261.20159883599996,-11.67999878,93.0140380596,3.77694720585,0.0,0
2010-01-11 01:00:00,0.0,260.784505917,-11.67999878,93.060602588,3.4170951319999996,0.0,0
2010-01-11 02:00:00,0.0,260.784505917,-11.79001465,92.725976497,3.3104307502,0.0,0
2010-01-11 03:00:00,0.0,260.784505917,-11.9,92.3841063233,3.3129507265,0.0,0
2010-01-11 04:00:00,0.0,254.32430232800002,-12.0199646,92.1022859942,3.4275663729500003,0.0,0
2010-01-11 05:00:00,0.0,254.314592919,-12.22000732,92.03825294389999,3.6321167233000002,0.0,0
2010-01-11 06:00:00,0.0,254.314592919,-12.42999878,92.0411317321,3.90683893925,0.0,0
2010-01-11 07:00:00,0.0,260.629302328,-12.62994995,91.9407217289,4.22802169025,0.0,0
2010-01-11 08:00:00,0.0,260.629302328,-12.2999939,91.2724354912,4.39025632145,0.0,0
2010-01-11 09:00:00,20.603599743500002,260.629302328,-11.97998657,90.66874222210001,4.547698594,0.0,0
2010-01-11 10:00:00,101.18640094999999,265.062209506,-11.64996948,89.9634438099,4.70391107125,0.0,0
2010-01-11 11:00:00,153.520005795,265.062209506,-10.509954834,91.342892703,4.84464959345,0.0,0
2010-01-11 12:00:00,196.34219515499998,265.062209506,-9.359991455,91.8429285437,4.9913026256,0.0,0
2010-01-11 13:00:00,302.33558651,250.32790708099998,-8.219946289,91.7459614597,5.153026485,0.0,0
2010-01-11 14:00:00,277.91393584499997,250.32790708099998,-7.410009766,90.66749697270001,5.1318886408,0.0,0
2010-01-11 15:00:00,235.141148385,250.32790708099998,-6.600012207,89.4370994517,5.1527740231,0.0,0
2010-01-11 16:00:00,154.62960513,243.945305335,-5.790014648,88.06686114819999,5.20350657995,0.0,0
2010-01-11 17:00:00,63.55121078249999,243.945305335,-6.479986572,90.32792720100001,4.82048184605,0.0,0
2010-01-11 18:00:00,0.0,243.945305335,-7.169989014,92.6073978809,4.4404265506,0.0,0
2010-01-11 19:00:00,0.0,260.134592919,-7.859960937,94.8990083674,4.0668480401,0.0,0
2010-01-11 20:00:00,0.0,260.134592919,-7.989996338,94.79810073,3.77657402865,0.0,0
2010-01-11 21:00:00,0.0,260.134592919,-8.120001220999999,94.68969856540001,3.4891439786499996,0.0,0
2010-01-11 22:00:00,0.0,252.68502958499997,-8.250006104,94.56504844950001,3.1939195026,0.0,0
2010-01-11 23:00:00,0.0,252.68502958499997,-8.750006104,95.321886218,3.04001875165,0.0,0
2010-01-12 00:00:00,0.0,252.685,-9.250006104,96.0166325171,2.8912496479,0.0,0
2010-01-12 01:00:00,0.0,253.33491299800002,-9.759954834,96.7090564237,2.7484458858,0.0,0
2010-01-12 02:00:00,0.0,253.32520358899998,-10.060003662,96.9203027081,2.5106674094,0.0,0
